id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10612144,HOUSE,HOUSE,HUY,Liège,4500,199000,residential_sale,1,0,0,False,False,True,,,,158.0,190.0,3.0,False,good
10635132,HOUSE,HOUSE,HUY,Liège,4500,269000,residential_sale,4,0,0,False,False,,,,,252.0,816.0,3.0,False,to_be_done_up
10639658,HOUSE,HOUSE,Anzegem,West Flanders,8570,295000,residential_sale,3,0,installed,,True,True,,,,120.0,195.0,,,good
10454685,HOUSE,HOUSE,Bastogne,Luxembourg,6600,345000,residential_sale,3,15,0,False,False,True,9.0,,,166.0,85.0,2.0,False,just_renovated
10532160,HOUSE,HOUSE,Léglise,Luxembourg,6860,375000,residential_sale,4,0,0,False,False,True,,,,202.0,1513.0,4.0,False,good
10533452,HOUSE,HOUSE,Vielsalm,Luxembourg,6690,380000,residential_sale,4,0,0,False,False,True,,,,197.0,6806.0,4.0,False,to_be_done_up
10559389,HOUSE,VILLA,Luttre,Hainaut,6238,398000,residential_sale,3,27,installed,False,False,True,30.0,True,700.0,148.0,1436.0,4.0,False,good
10552590,HOUSE,HOUSE,Vilvoorde,Flemish Brabant,1800,399000,residential_sale,3,30,hyper_equipped,False,False,,,True,,150.0,148.0,,False,just_renovated
10515170,HOUSE,EXCEPTIONAL_PROPERTY,STOUMONT,Liège,4987,419000,residential_sale,3,45,0,False,False,True,56.0,True,200.0,275.0,720.0,3.0,False,good
10655329,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,169000,residential_sale,2,14,0,,True,True,3.0,,,60.0,0.0,2.0,,0
10655328,APARTMENT,GROUND_FLOOR,Schaerbeek,Brussels,1030,179000,residential_sale,1,14,0,,True,True,5.0,,,70.0,0.0,2.0,,to_be_done_up
10655327,APARTMENT,APARTMENT,Schaerbeek,Brussels,1030,179000,residential_sale,2,14,0,,True,True,3.0,,,60.0,0.0,2.0,,0
10655326,APARTMENT,DUPLEX,Schaerbeek,Brussels,1030,179000,residential_sale,3,14,0,,True,True,5.0,,,100.0,0.0,2.0,,to_be_done_up
10655133,APARTMENT,APARTMENT,Mariakerke,East Flanders,9030,235000,residential_sale,2,0,semi_equipped,,True,True,1.0,,,89.0,,2.0,,0
